Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       3/4307        camlCore_kernel__Core_hashtbl__Make_4353 [40]
                0.00    0.00       7/4307        camlMoStack__init_random_strings_3005 [33]
                0.00    0.00       7/4307        camlMoGraph__display_with_feh_5721 [14]
                0.00    0.00    1071/4307        camlObj__extension_name_1055 [6]
                0.00    0.00    1071/4307        camlObj__entry [5]
[3]     50.0    0.00    0.01    2235+2588    camlBytes__blit_1061 <cycle 2> [3]
                0.01    0.00   25918/25918       camlMoStack__tohexstr_1864 [2]
                0.00    0.00    2142/2142        camlObj__double_field_1019 [103]
                0.00    0.00    1071/1071        camlObj__set_double_field_1022 [118]
                0.00    0.00     126/368         camlMoSmt__create_1800 [139]
                0.00    0.00     112/288         camlMoGraph__get_parent_vertex_6046 [147]
                0.00    0.00      88/616         camlMoGraph__get_edges_6054 [129]
                0.00    0.00      61/61          camlMoStack__ord_2996 [179]
                0.00    0.00      54/10633       caml_apply11 [81]
                0.00    0.00      21/58          camlArray__loop_1155 [180]
                0.00    0.00      14/95          camlMoGraph__create_5657 [168]
                0.00    0.00      14/71          camlMoGraph__get_parent_edge_6036 [174]
                0.00    0.00      13/77791       camlCore__entry [64]
                0.00    0.00      11/11          camlMoGraph__run_6088 [230]
                0.00    0.00       6/7           camlFormat__fun_2314 [251]
                0.00    0.00       2/8           camlMoInstructions__from_string_1834 [241]
                0.00    0.00       2/2           camlMoInstructions__print_modes_2980 [292]
                0.00    0.00       2/2           camlMoUtils__run_proc_1686 [294]
                0.00    0.00       2/2           camlMoSmt__op_1854 [293]
                0.00    0.00       1/1           camlMoInstructions__entry [341]
                0.00    0.00       1/1           camlMoInstructions__n_out_1679 [342]
                               43757             camlMoStack__cmp_prev_1833 <cycle 2> [67]
                                 112             camlMoGraph__is_decryptable_6032 <cycle 2> [126]
                                2588             camlBytes__blit_1061 <cycle 2> [3]
-----------------------------------------------
                                                 <spontaneous>
[4]     50.0    0.01    0.00                 camlCore__Timing_wheel__entry [4]
                0.00    0.00       1/130317      intern_rec <cycle 1> [65]
-----------------------------------------------
                                                 <spontaneous>
[5]     12.4    0.00    0.00                 camlObj__entry [5]
                0.00    0.00    1071/4307        camlBytes__blit_1061 <cycle 2> [3]
-----------------------------------------------
                                                 <spontaneous>
[6]     12.4    0.00    0.00                 camlObj__extension_name_1055 [6]
                0.00    0.00    1071/4307        camlBytes__blit_1061 <cycle 2> [3]
-----------------------------------------------
                0.00    0.00     776/776         camlMoStack__ofhexstr_1862 [8]
[7]      9.0    0.00    0.00     776         camlMoGraph__f_6090 [7]
                0.00    0.00     776/4307        camlBytes__iter_1073 <cycle 2> [106]
                0.00    0.00     776/130317      camlMosynth__entry <cycle 1> [66]
-----------------------------------------------
                                                 <spontaneous>
[8]      9.0    0.00    0.00                 camlMoStack__ofhexstr_1862 [8]
                0.00    0.00     776/776         camlMoGraph__f_6090 [7]
                0.00    0.00   15297/15434       camlBytes__sub_1038 [79]
                0.00    0.00      15/146         camlBytes__is_space_1101 [159]
-----------------------------------------------
                                                 <spontaneous>
[9]      4.2    0.00    0.00                 camlMoGraph__f_6098 [9]
                0.00    0.00     366/4307        camlBytes__iter_1073 <cycle 2> [106]
                0.00    0.00     366/130317      camlMosynth__entry <cycle 1> [66]
-----------------------------------------------
                                                 <spontaneous>
[10]     1.7    0.00    0.00                 camlMap__cardinal_1329 [10]
                0.00    0.00     144/4307        camlMoGraph__is_decryptable_6032 <cycle 2> [126]
                0.00    0.00    2235/130317      camlMosynth__entry <cycle 1> [66]
                0.00    0.00    1947/10633       caml_apply11 [81]
                0.00    0.00      90/5899        caml_apply12 [86]
-----------------------------------------------
                                                 <spontaneous>
[11]     1.6    0.00    0.00                 camlMoGraph__f_6127 [11]
                0.00    0.00     136/4307        camlBytes__iter_1073 <cycle 2> [106]
                0.00    0.00     136/130317      camlMosynth__entry <cycle 1> [66]
-----------------------------------------------
                                                 <spontaneous>
[12]     1.6    0.00    0.00                 camlMoGraph__fun_8096 [12]
                0.00    0.00     136/4307        camlBytes__iter_1073 <cycle 2> [106]
                0.00    0.00     136/130317      camlMosynth__entry <cycle 1> [66]
-----------------------------------------------
                                                 <spontaneous>
[13]     1.3    0.00    0.00                 camlBytes__trim_1102 [13]
                0.00    0.00     108/4307        camlMoGraph__is_decryptable_6032 <cycle 2> [126]
                0.00    0.00     698/16999       camlMoStack__visit_3084 [74]
                0.00    0.00     698/24974       camlMoStack__run_3203 [71]
-----------------------------------------------
                0.00    0.00      43/43          camlMoGraph__get_child_edge_6041 [15]
[14]     1.1    0.00    0.00      43         camlMoGraph__display_with_feh_5721 [14]
                0.00    0.00      21/4307        camlFormat__strput_acc_1533 <cycle 2> [150]
                0.00    0.00      21/4307        camlBytes__cat_1092 <cycle 2> [160]
                0.00    0.00      19/4307        camlMap__equal_1314 <cycle 2> [98]
                0.00    0.00      11/13          camlMoGraph__find_6096 [28]
                0.00    0.00       7/4307        camlBytes__blit_1061 <cycle 2> [3]
                0.00    0.00       4/4           camlMoGraph__run_6129 [34]
                0.00    0.00       9/13          camlMoGraph__step_6122 [30]
                0.00    0.00       4/12          camlMoGraph__set_edge_6118 [27]
                0.00    0.00      40/5899        caml_apply12 [86]
                0.00    0.00      19/10633       caml_apply11 [81]
                0.00    0.00      15/15434       camlBytes__sub_1038 [79]
                0.00    0.00      15/16          camlMoGraph__fun_8130 [214]
                0.00    0.00      13/368         camlMoSmt__create_1800 [139]
                0.00    0.00      13/95          camlMoGraph__create_5657 [168]
                0.00    0.00       8/72          camlBytes__init_1024 [173]
-----------------------------------------------
                                                 <spontaneous>
[15]     1.1    0.00    0.00                 camlMoGraph__get_child_edge_6041 [15]
                0.00    0.00      43/43          camlMoGraph__display_with_feh_5721 [14]
                0.00    0.00      86/240         camlPrintexc__entry [149]
                0.00    0.00      86/130317      camlMosynth__entry <cycle 1> [66]
                0.00    0.00      43/77791       camlCore__entry [64]
                0.00    0.00      43/6834        camlArg__add_help_1058 [84]
                0.00    0.00      43/130317      camlCamlinternalFormat__parse_conversion_61792 <cycle 1> [99]
-----------------------------------------------
                                                 <spontaneous>
[16]     0.9    0.00    0.00                 camlMoGraph__f_6131 [16]
                0.00    0.00      81/4307        camlBytes__iter_1073 <cycle 2> [106]
                0.00    0.00      81/130317      camlMosynth__entry <cycle 1> [66]
-----------------------------------------------
                                                 <spontaneous>
[17]     0.9    0.00    0.00                 camlCore_kernel__Core_list__fun_5013 [17]
                0.00    0.00      80/4307        camlMoGraph__is_decryptable_6032 <cycle 2> [126]
-----------------------------------------------
                                                 <spontaneous>
[18]     0.4    0.00    0.00                 camlBytes__map_1117 [18]
                0.00    0.00      38/4307        camlMoGraph__step_6073 <cycle 2> [148]
                0.00    0.00       2/102         camlMoGraph__f_6010 [164]
                0.00    0.00       2/2           camlMoGraph__get_parent_edges_6034 [291]
-----------------------------------------------
                                                 <spontaneous>
[19]     0.4    0.00    0.00                 camlWeak__iter_weak_1115 [19]
                0.00    0.00      36/4307        camlBytes__iter_1073 <cycle 2> [106]
                0.00    0.00      54/130317      intern_rec <cycle 1> [65]
-----------------------------------------------
                                                 <spontaneous>
[20]     0.4    0.00    0.00                 camlMoGraph__has_6143 [20]
                0.00    0.00      16/4307        camlFormat__strput_acc_1533 <cycle 2> [150]
                0.00    0.00      16/4307        camlMap__equal_1314 <cycle 2> [98]
                0.00    0.00      32/5899        caml_apply12 [86]
                0.00    0.00      16/10633       caml_apply11 [81]
-----------------------------------------------
                0.00    0.00       1/25          camlMoSmt__lt_bool_1831 [43]
                0.00    0.00       4/25          camlMoSmt__msg_1828 [29]
                0.00    0.00       8/25          camlMoSmt__genrand_1821 [31]
                0.00    0.00      12/25          camlMoSmt__inc_1824 [22]
[21]     0.3    0.00    0.00      25         camlMoGraph__validate_6021 [21]
                0.00    0.00      26/4307        camlBytes__iter_1073 <cycle 2> [106]
-----------------------------------------------
                                                 <spontaneous>
[22]     0.3    0.00    0.00                 camlMoSmt__inc_1824 [22]
                0.00    0.00      12/25          camlMoGraph__validate_6021 [21]
                0.00    0.00       8/4307        camlFormat__strput_acc_1533 <cycle 2> [150]
                0.00    0.00       4/12          camlMoGraph__set_edge_6118 [27]
                0.00    0.00      12/130317      camlMosynth__entry <cycle 1> [66]
                0.00    0.00       8/10633       caml_apply11 [81]
                0.00    0.00       8/23          camlMoSmt__create_vars_1803 [199]
                0.00    0.00       8/240         camlPrintexc__entry [149]
                0.00    0.00       8/6834        camlArg__add_help_1058 [84]
                0.00    0.00       8/1323        camlGc__print_stat_1043 [110]
                0.00    0.00       4/95          camlMoGraph__create_5657 [168]
                0.00    0.00       4/130317      camlCamlinternalFormat__parse_conversion_61792 <cycle 1> [99]
-----------------------------------------------
                                                 <spontaneous>
[23]     0.3    0.00    0.00                 camlMoSmt__out_1839 [23]
                0.00    0.00      24/4307        camlMoGraph__is_decryptable_6032 <cycle 2> [126]
-----------------------------------------------
                0.00    0.00      18/18          camlWeak__resize_1142 [25]
[24]     0.2    0.00    0.00      18         camlWeak__fold_1099 [24]
                0.00    0.00      18/4307        camlBytes__iter_1073 <cycle 2> [106]
                0.00    0.00      18/130317      intern_rec <cycle 1> [65]
-----------------------------------------------
                0.00    0.00       1/18          camlCryptokit__sha256_init_3965 [53]
                0.00    0.00       1/18          camlCryptokit__sha384_init_3995 [54]
                0.00    0.00       1/18          camlCryptokit__sha3_init_4056 [55]
                0.00    0.00       1/18          camlCryptokit__ripemd160_init_4085 [52]
                0.00    0.00       1/18          camlCryptokit__compress_3168 [50]
                0.00    0.00       1/18          camlCryptokit__mod_mult_3244 [51]
                0.00    0.00       3/18          camlCryptokit__sha1_2005 [41]
                0.00    0.00       4/18          camlCryptokit__entry [37]
                0.00    0.00       5/18          camlCryptokit__find_generator_2820 [35]
[25]     0.2    0.00    0.00      18         camlWeak__resize_1142 [25]
                0.00    0.00      18/18          camlWeak__fold_1099 [24]
                0.00    0.00      48/15434       camlBytes__sub_1038 [79]
                0.00    0.00      48/130317      intern_rec <cycle 1> [65]
                0.00    0.00      18/1027        camlWeak__loop_1228 <cycle 3> [157]
                0.00    0.00      18/87          camlWeak__next_sz_1128 [172]
                0.00    0.00      18/1027        camlList__rev_sort_1267 <cycle 3> [152]
                0.00    0.00      13/130317      camlMosynth__entry <cycle 1> [66]
                0.00    0.00      12/5899        caml_apply12 [86]
                0.00    0.00       1/7           caml_send3 [257]
-----------------------------------------------
                                                 <spontaneous>
[26]     0.2    0.00    0.00                 camlMoGraph__string_of_dir_6031 [26]
                0.00    0.00      16/4307        camlFormat__strput_acc_1533 <cycle 2> [150]
                0.00    0.00      32/5899        caml_apply12 [86]
                0.00    0.00      16/130317      camlMosynth__entry <cycle 1> [66]
-----------------------------------------------
                0.00    0.00       4/12          camlMoGraph__display_with_feh_5721 [14]
                0.00    0.00       4/12          camlMoSmt__inc_1824 [22]
                0.00    0.00       4/12          camlMoSmt__msg_1828 [29]
[27]     0.1    0.00    0.00      12         camlMoGraph__set_edge_6118 [27]
                0.00    0.00      12/4307        camlMap__equal_1314 <cycle 2> [98]
                0.00    0.00      12/10633       caml_apply11 [81]
                0.00    0.00      12/12          camlMoGraph__get_edges_6116 [226]
                0.00    0.00      12/72          camlBytes__init_1024 [173]
-----------------------------------------------
                0.00    0.00       1/13          camlMoSmt__msg_1828 [29]
                0.00    0.00       1/13          camlMoSmt__lt_bool_1831 [43]
                0.00    0.00      11/13          camlMoGraph__display_with_feh_5721 [14]
[28]     0.1    0.00    0.00      13         camlMoGraph__find_6096 [28]
                0.00    0.00      11/4307        camlFormat__strput_acc_1533 <cycle 2> [150]
